OTU_ID	S1	S2	Taxonomy	Taxon	Taxon Level	Trophic Mode	Guild	Confidence Ranking	Growth Morphology	Trait	Notes	Citation/Source
abe549c64c970ac20531a037907acf30d5b2b7dd_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis	-	-	-	-	-	-	-	Unassigned	-
873e5258f6d0ad2f1fa4027be14b8b676b0dc5fb_5	1	1	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
d9cb9a7c359fd7865f59521f844ae857b53d1446_1	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Ostropales	-	-	-	-	-	-	-	Unassigned	-
a5d7b8a6c3278c91e655ca93374466e6c70e954e_18	1	1	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__fungal sp TRN256	-	-	-	-	-	-	-	Unassigned	-
d1b5ac4e74d76ac66a50f5919116985bc77d1f76_1	1	1	k__Fungi;p__Ascomycota	-	-	-	-	-	-	-	Unassigned	-
6899d48525b13765a32fe5cdf4ce51ed518c8235_1	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales	-	-	-	-	-	-	-	Unassigned	-
9afc3c81f96825ccbee399b20f785df14f72da7a_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus	-	-	-	-	-	-	-	Unassigned	-
6180c7a56da34c21d4c8e7967c127a659f921a35_12	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales	-	-	-	-	-	-	-	Unassigned	-
62cd3b47f81270beb2b878b99b94e3f0dc8338af_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis;g__Phaeotheca;s__Phaeotheca sp	-	-	-	-	-	-	-	Unassigned	-
eb9d19386279af28ac31a814e59d5bb18cbd35a4_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__unidentified;s__Mycosphaerellaceae sp NO428	-	-	-	-	-	-	-	Unassigned	-
735dc0230f910e6e0559c2ebaa1d7cdab221b042_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales	-	-	-	-	-	-	-	Unassigned	-
