OTU_ID	S1	S2	Taxonomy
8ca1986ac34a434600f85ba85aef96638b1b99dc_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
7de07b9ec63866371bfc48a635b9f6d1bab5b0af_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriaceae;g__Botryosphaeria;s__Botryosphaeria sp BJ10200_X
01327bc2f261fd11b172607c642ee1c20b1e6c3d_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales
79bbf1a169180005d5dbba644d343e5344957664_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
9c4fc2e766c5810884c1a8584bded0aec9c70947_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Rutstroemiaceae;g__unidentified;s__Rutstroemiaceae sp
726d4f6610e57a4f24e46c6a3b1c2380cfc61b59_1	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Agyriales;f__Trapeliaceae;g__Sarea;s__Sarea resinae
00efb4ad3baa0fbcef8a6742f0409d4bcb1c6638_6	1	1	k__Fungi
b21853a9bfd1d2ec0f37784b93d47b7a3f25eeca_2	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
ed684940d258841f5dba76d275ec6b58280f90a6_1	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Ostropales;f__Stictidaceae;g__Stictis;s__Stictis sp 1_MW_2004
d41c519c3c833f82987227122d8c962ebf8a36f7_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
078e5bd55ad0a1c877c3264c2797a1fb4cda5e56_15	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis
8b527ca86ac8d765fd8a6452531f4259af1840d1_1	1	1	k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__uncultured Pezizomycotina
2645cb56deb3ac50b8de9bc711df455ca6f374e1_6	1	1	k__Fungi
e5e06cac8bd48aa9ce4022e6370fb108139fe193_1	1	1	k__Fungi
a7d230f521563d70c3f93e0414a3911578b18053_7	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales
a48c6b45fd301a982d4a5e2f70ea1792295e9e81_1	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes
0c34b84399a5aee85faff3d59f880d6d484c11c9_81	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Phaeomoniella;s__Phaeomoniella sp
a2617517c449a5da1f4d4f10d1b23641186c2ec2_5	1	1	k__Fungi
b8730074a90490f9a91471eb916464ba990f96ab_27	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
6cf80d776fff90b58470ae68d3d666fddbb3f1a3_1	1	1	k__Fungi;p__Ascomycota
eea70fd1ab931052ada3fdf39282182c73c15f93_1	1	1	k__Fungi
ef2eaf1b648e4d6145158a6eaaa5cb5d8c424a95_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis;g__Capnobotryella;s__Capnobotryella sp
a91a458bc677129135b28b011ada279075dc28c5_1	1	1	k__Fungi;p__Ascomycota
85d9ec99b538b7e8588bf20ad044775b35336d49_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Lophodermium
67194b980de8f6ad0cfd025400c96ec3895b8c39_43	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae
2d9c2c5d110356b1e14919042722a27394b15335_11	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis;g__Capnobotryella;s__Capnobotryella sp MA 4642
ce332fb251bdfb67a76a16f04e4fa3928b3db5ad_4	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes
649408a8e379eaba2b7bb122f295f93f14ca5f24_70	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__unidentified;s__Sporormiaceae sp
23f4acab80b04f600bfe7a3d8457ea50f6f947f8_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Lophodermium
6e4c3e46597837c95f53493298c4ecf066d6f75b_1	1	1	k__Fungi
27bca7b115bcff1039959b8789afc505df22f038_43	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Phaeothecoidea;s__Phaeothecoidea sp
8e3cb4fa69f5b0c407ea866bfa4a048c714da5c3_1	1	1	k__Fungi
cd80d417be20ad61e4de748c9eb65c4aadd4c801_1	1	1	k__Fungi;p__Ascomycota
f82c8e8ab65119314de90ec212853378ef2b6389_1	1	1	k__Fungi;p__Ascomycota
d0f52aeec577ba266c60fccb831d44eb3f185c8f_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__unidentified;s__Dothioraceae sp
bb9d7b6920541a2ccffde737eadeb76420d28fdd_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
81dc52b11cac8c57abc62663dc48e482de1ff057_65	1	1	k__Fungi;p__Ascomycota
76156f72b27db160683e2bc31f02c6c3cadff2b0_3	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus
7e19604e75e962f58fd04309aa09fdcbd52b1770_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
c4778d04ea8870ad5ea29afa6575d14961054e26_5	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__Aureobasidium;s__Aureobasidium pullulans
fbda53b6a0e19b71dc59703cb08fa26d6196edf3_1	1	1	k__Fungi
e9b916d1be257d00639e5330b94d50c0023f5299_796	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
e1983d540dde99e75f2e52c3258fd6fe77a2ff45_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae
be3b6a7144e2f0f8c23002922cc6a0df63341d8d_1	1	1	k__Fungi;p__Ascomycota
3c514ad1ba9a9f0d1b1ef2cf917e551c8d6e7030_9	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Leotiales;f__Bulgariaceae;g__Bulgaria;s__Bulgaria inquinans
8125663bdf1bdee1d872df9713b4f8627e9264b0_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Lachnellula;s__Lachnellula calyciformis
a65714244445bcb2744900bf6f275138c227d864_11	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Phaeothecoidea;s__Phaeothecoidea sp
2568b61950df0270c87b98e85dfaf50d98aa278c_1	1	1	k__Fungi
eeb2afc482a6746ee65e33e9d7166199cd408282_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus
69e8e051a4122bd7ee6362fca5939ef084eec2a0_3	1	1	k__Fungi;p__Ascomycota
82343a8ed1b7e74beee5859cde4e7f99dfb3799a_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Phaeothecoidea
3546120c78081952931884a5d4b00687f488c9ff_1	1	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Lulworthiales;f__Lulworthiaceae;g__Zalerion;s__Zalerion arboricola
9388cdfd2db4b79ea140de2511bd41edb9e2bbd5_1	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Phaeomoniella;s__Phaeomoniella sp
32f056203d6c0d23f92a4fd233036f6461c72643_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae
97202a4cfbd26fb2ece7049bf0871665788fc3cc_586	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
6fcd4ca5110939c30671a1ca9971de08bb793879_8	1	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Incertae sedis
9f993c30c37354a30686689eef4160942bcf0cf4_1	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales
70b33d4b88e7b658d23366f45fc2491e0a4b4710_4	1	1	k__Fungi;p__Ascomycota
2f9cf1a75ae56d73a21e103b42592c0872f6be6f_2	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae
121f794f54a51c711a7eb0d5ac9ddf780e193104_1	1	1	k__Fungi
596d4bdf99f94a90d1b46b9a810028ad7cfc1a16_2	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes
4966183152ae3e208bb227956587f15ced7566cb_23	1	1	k__Fungi
60dfb6376b061f18b967c95ec0da057517ba25ca_3	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__unidentified;s__Sporormiaceae sp
bbb76a0286d07941608c7fa8e0a64b1fe6fc6c5c_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis;g__Xenomeris;s__Xenomeris juniperi
8177d77dd37d356ec74cc132417bd3b7fbe4f3e9_1	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__Penicillium roseopurpureum
51a2f2e2b8e5810e5c0cc4753effac972cd47193_1	1	1	k__Fungi;p__Ascomycota
66bfa63192ce5d0ad251b3367c0fbc5012749270_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__Aureobasidium;s__Aureobasidium pullulans
772173e0af42238c77dac23d1cfaf45752c1fc5a_1	1	1	k__Fungi;p__Ascomycota
7cd94179b8c3fd437165747ca0cd8d896bb880f4_1	1	1	k__Fungi;p__Ascomycota
00844f053c5114abeb05021c988993ed8c21d76f_6	1	1	k__Fungi
f265431348bd07eeefca11293d2aa51bd20975e5_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__Dothideomycetes sp 11147
7c8c3097a27b42cdeae88892c76544b55bbcea45_1	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales
a36de5359f589b7fdcbf9e3977a16d4395f933a9_5	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes
f32ca2f60e1a1ddf5fa88e7028a4f320c6939d66_1	1	1	k__Fungi
f62c20a8f844d3f21f11632035a99f69a0e638d2_1	1	1	k__Fungi
4ac398afe504dc9518ad92870aba3a19abf3b98b_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
bce6c2d498617610bacd0c52f62be0da70f84285_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Davidiellaceae
4e8d95c32ad660d3f26a04c3862c38e5c05608a1_1	1	1	k__Fungi
175fb60e59dcec6af6e8082d0db9351457397d44_2	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis;g__Capnobotryella;s__Capnobotryella sp MA 4642
1e3a80a42836786b708e0252d1fbd12b02f4b906_5	1	1	k__Fungi
19795c5d6100c9fa8b69318919f93b46effd1179_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
85e01859eadc51d63d6b07915f340b3b5232e0b8_5	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
496fd6564991af8be286c1b5c6302777239c5ef7_1	1	1	k__Fungi;p__Ascomycota
7b2bc9976dcfbb07cc1ad136c13619b29f3181c5_1	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes
cd5749021a32a47fa20e11b1d75b441e0d3b872d_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus
7fd2f45bb2018f9ae1f7801535b8feb9d85442ac_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Phaeothecoidea;s__Phaeothecoidea sp
3133b9f34e5c9161dfd89643a1222b005074d987_21	1	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae
053c75446c3e1ed68b464fefac14b5acf552fc91_1	1	1	k__Fungi
3201a6d5c6c69ef75ad8227e128031fdbf2d5b4a_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
c82dc8f4379d1c7768f0dda2e46c7a00359c1645_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__unidentified
13056884c5db1249b9c23f0cf516a50e9e3b77af_2	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Crocicreas;s__Crocicreas cyathoideum var. cyathoideum
115cbc91e0a697c6da498362b21ba72e16156e99_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis;g__Phaeotheca;s__Phaeotheca sp
11788e2044dd0aed1383d7cdec4c39bacf313c4f_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus
cecda2600786bac48bb56d6d82abfc8e1c59439d_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Phaeothecoidea;s__Phaeothecoidea sp
4581676474d4873846e0f342326f4a7b3aa7cda0_8	1	1	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__fungal sp TRN256
82db78ffd1ab1a4989fd8a2b682cff2329d43c47_2	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus
c105b041f3d047d1911190acb99a0756a27f44f6_65	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
0b8a78393989384b4aa5977494afac99cbddd00f_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae
2b8987f8b4d33e8b321f50152fc8e854db822b7e_4	1	1	k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__uncultured Pezizomycotina
000fca44be830de85f1d4ef7dd8b06e23b5fc215_1	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium
fcb8f4d9e35a88330959570d129abcc949e3b039_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales
6dca47b124a033e330451cfec592896f09d4bb9f_1	1	1	k__Fungi;p__Ascomycota
af39bfa6a0ac41924857155d32fa7e4ca8b05ac3_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales
85afafadba9b36d3a5647e3b84ff412a2de34941_7	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes
97d1375107f09cf2cae444e76e619a6463c38055_79	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes
21d9b4f11caf6798bff8609c335865340fee2c9c_3	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Phaeomoniella
89ee04b9cb95176c75da905e6af32fd1b2ef5558_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__Dothideomycetes sp 11147
a84f021d1ce70e234225dd8a896c8d59f6f186be_3	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes
16e414f84b985b8b2fcdc0b1f4f43b68c9062cd9_7	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales
8113121250e10ba480d0d6dae18ea74ff6a61383_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__Dothideomycetes sp 11147
8ae208aa5feb284ed6dcc048841ef05bd91ef520_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Lophodermium
31adf83a537b3e68368df349c2a903035cde46e5_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
47a832e44872cf39ff8190280c2e8e5c49aa633d_6	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
ca77cd45eb662b7e05cab7d51077c1f630c53546_1	1	1	k__Fungi;p__Ascomycota
f2284879385a53407fc2a4b39a577fc1651c7136_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
ef299d626bcadb48edc077a7ca1fd65dffb9c3dd_1	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales;f__Parmeliaceae;g__Pseudevernia;s__Pseudevernia furfuracea
b29ae888ef320b5be49a50c578b3074aa0de8c06_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
4e5acabee5692da6c3cedf8d76d38ebe502a0628_1	1	1	k__Fungi
c959719b73e058ca2ed57f205610725f04f05dd8_1	1	1	k__Fungi
79820fe059e91a41735c788ec61a4a701669374a_3	1	1	k__Fungi
9b3980231fb973e85cdf142b1f7dec2d89f1eee5_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria
e926dbd587456d7b8aae462b878b8a99006cf9d3_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae;g__Lophiostoma;s__Lophiostoma sp olrim935
0843b91042f5be3746041a870b7eae1b5d6e213c_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
5dd4ef7ed6f56099973e6fdf92eec4522669eec4_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
04e93d279faccc7bdac432382b39af68e37aa694_2	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__unidentified;s__Dothioraceae sp
9093db31daeaf34fa956aeb48caeeff17eb219fc_3	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Lophodermium
5570c8efc609080457b29e2b54c68cf7ad66d18e_1	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Phaeomoniella;s__Phaeomoniella sp
7c88039fe034794736f94cf5b625a0dd732e4926_89	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales
ea81ba4e94c14f1210d9e4a6dfeb7a46972cbd4d_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus
1653281a4d72eb69b313979d09daf45c33ced428_3	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Agyriales;f__Trapeliaceae;g__Sarea;s__Sarea resinae
94d648731ccab893149fe26a9567d0d863e31865_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis;g__Phaeotheca;s__Phaeotheca fissurella
4f354e30e012ce2e5cdc3b06eac4281504cbb3e3_1	1	1	k__Fungi
666bf5a0a38642c3b8f793c4844df05624647a82_1	1	1	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__fungal sp TRN287
ae53a035ead797c9a192a2e9bbd912d9f0f953de_8	1	1	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__fungal sp TRN213
4ffc1879c80bfc02ec76aa7ddcf42155ebc20ad5_1	1	1	k__Fungi;p__Ascomycota;c__Incertae sedis;o__Incertae sedis;f__Incertae sedis
cd570e398fa6172dc28e15c17aac7e7999f5d351_1	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium
70d6a7a1da5130e1c226b9b0f872dec657346a3c_2	1	1	k__Fungi
a2d7ed17dc285817bc769dbbf59858eaff4c0672_10	1	1	k__Fungi;p__Ascomycota
226bc92831c5c689b9f2293233ac4d07ff0b3429_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes
2b8e6864fbbf532dc764488916c4a66402c5503d_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus
0db738bbe2512c669ed5e3043399fbbe650b1a59_4	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales;f__Parmeliaceae;g__Flavoparmelia
39ce84a8ae5ebe35fe8cd1dbde0c79ec49e77860_9	1	1	k__Fungi
41304678ed210d7c4899ea6d4ef87833aa5acb1c_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
d61b470f8c2e0b0f0645d2591a800c440a12c5e5_1	1	1	k__Fungi
99cb315279e4b13645123edac54e7b180cb47036_5	1	1	k__Fungi
7406bafe5e2fc65dd2a003e8f7c3604aeb0d298a_5	1	1	k__Fungi;p__Ascomycota
4bf6b49f783ccc967459125e90e4c136924eaf52_13	1	1	k__Fungi;p__Ascomycota
2eb982795ed6f40fd22a54b37b5240e52734dc7f_1369	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus
712d70eec138ceeb801e04fca6f167d819230919_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__unidentified;s__Sporormiaceae sp
14c10417eab25b7e15aba2681d5b4c85670b6be8_3	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Lophodermium
b98f3b83d0bb810235e366896712d350c8cce2a1_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus
05da7aeea458f3c05168f5bae114a2af9a5d8b93_5	1	1	k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__uncultured Phaeotheca
9cf7617ba28146fd1d8497edbdcb929e86629924_1	1	1	k__Fungi
3282611607d5926fa9dbfefab62004779a0dd514_4	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis;g__Capnobotryella;s__Capnobotryella sp MA 4642
439ee8e22be08553dc4cd883a11bcb2aa1b09a3e_1	1	1	k__Fungi;p__Ascomycota
c34a0e2130e3dc46aa8653ba199aefb9464028fc_4	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Aspergillus;s__Aspergillus amstelodami
83047a53dd98fc1493b9709d3dfb68757076a5eb_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis;g__Capnobotryella;s__Capnobotryella sp MA 4642
5f4bf0691732d2a0ecfd36cb1037c726e9078b75_1	1	1	k__Fungi;p__Ascomycota
c4825447a407eab072f2403b7d25144b9a90a5ff_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes
7cc2f5df3aa9c53a129f6819f496366b834bcf95_1166	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Aspergillus;s__Aspergillus sp DY115_21_8_M4
13ce00a7de472a620969d1cd24625ef1f60cb89c_1	1	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Incertae sedis
7cf4a708e1c213f405ca55110c34066c4819ae09_103	1	1	k__Fungi;p__Ascomycota
42df29ead8fef784cc16b62dc361f3157dc37107_1	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Agyriales;f__Trapeliaceae;g__Sarea;s__Sarea sp
4ad3b3421bde2f32fffd8fa26f52129a1363a20d_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
9cb5f89832679badb66d70551f17234fafc945cf_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Collophora;s__Collophora sp
a0b3ef2e1ab50f543cea40dd99325df2fed82739_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Phaeothecoidea;s__Phaeothecoidea sp
3151cf11fb71d4fa4b5648587955344ab4c8f2b1_1	1	1	k__Fungi;p__Ascomycota
5f10fffc301d4f965d60ccde1751ac07f346d526_141	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Phaeococcomyces;s__Phaeococcomyces sp
b01376b467eadc90b2b7dec49980b0d2ec62fc19_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus
bb1c5b28f2f62511f5249d244f52b3d066a7271d_12	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
25db75ad02a28f76b2d2ae5bb2cb00623a247bf3_1	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Teloschistales;f__Teloschistaceae
06b86b2d5ef817151935e120140785836017e909_1	1	1	k__Fungi;p__Ascomycota
0b1f505c53dbcbcab4f678686a6367dca194fd74_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
08474ec5f655d99c8249f6765f957a34f6675f44_1	1	1	k__Fungi
c937116b0ba8c96272c82250c7401c23e3027a67_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales
558744a4e74db0d4c0aedd29d316874760ddc2fd_5	1	1	k__Fungi;p__Ascomycota
0b2dde17facc3da97ce3a81c4acc77d55e651a6a_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus
a1e15431d21ff5d0a0c16eec0736188a3213ec5a_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus
1d6813bef57a9a5e5cc12ad2d09c3a58776bbf56_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__unidentified;s__Dothioraceae sp
d3fc64dfce5c591f8d4c8d0b73c553bd47d24924_3	1	1	k__Fungi
51311784776f85bf475c603f8a98ccb2b692974c_39	1	1	k__Fungi
91edcbcb021a828bf9bcd5c9476f5d9e3e3a3774_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
46fef10c1130fea66d7fc8d4763e48bb3403cd04_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
a802be5c10b55579271c097230dfd5da747cbf6a_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Lophodermium;s__Lophodermium conigenum
85552c3d012ce5e5adcf1b7de537c24df28c270f_1	1	1	k__Fungi;p__Ascomycota;c__Incertae sedis;o__Incertae sedis;f__Pseudeurotiaceae
