OTU_ID	S1	S2	Taxonomy	Taxon	Taxon Level	Trophic Mode	Guild	Confidence Ranking	Growth Morphology	Trait	Notes	Citation/Source
New.CleanUp.ReferenceOTU4212	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes	-	-	-	-	-	-	-	Unassigned	-
New.CleanUp.ReferenceOTU6410	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	-	-	-	-	-	-	-	Unassigned	-
New.CleanUp.ReferenceOTU6429	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Teloschistales;f__Physciaceae	-	-	-	-	-	-	-	Unassigned	-
New.CleanUp.ReferenceOTU2856	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes	-	-	-	-	-	-	-	Unassigned	-
New.CleanUp.ReferenceOTU2224	1	1	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
New.CleanUp.ReferenceOTU3166	1	1	k__Fungi;p__Ascomycota	-	-	-	-	-	-	-	Unassigned	-
New.CleanUp.ReferenceOTU6543	1	1	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
New.CleanUp.ReferenceOTU415	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales	-	-	-	-	-	-	-	Unassigned	-
New.CleanUp.ReferenceOTU4420	1	1	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__fungal sp TRN287	-	-	-	-	-	-	-	Unassigned	-
New.CleanUp.ReferenceOTU4757	1	1	k__Fungi;p__Ascomycota	-	-	-	-	-	-	-	Unassigned	-
New.CleanUp.ReferenceOTU6549	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__Dothideomycetes sp 11147	-	-	-	-	-	-	-	Unassigned	-
New.CleanUp.ReferenceOTU768	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales	-	-	-	-	-	-	-	Unassigned	-
SH013103.07FU_KF800449_reps_singleton	1	1	k__Fungi;p__Ascomycota	-	-	-	-	-	-	-	Unassigned	-
New.CleanUp.ReferenceOTU2891	1	1	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
New.CleanUp.ReferenceOTU3446	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales	-	-	-	-	-	-	-	Unassigned	-
New.CleanUp.ReferenceOTU1990	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus	-	-	-	-	-	-	-	Unassigned	-
New.CleanUp.ReferenceOTU3338	1	1	k__Fungi;p__Ascomycota;c__Sordariomycetes	-	-	-	-	-	-	-	Unassigned	-
New.CleanUp.ReferenceOTU3731	1	1	k__Fungi;p__Ascomycota	-	-	-	-	-	-	-	Unassigned	-
New.CleanUp.ReferenceOTU6468	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes	-	-	-	-	-	-	-	Unassigned	-
New.CleanUp.ReferenceOTU5041	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae	-	-	-	-	-	-	-	Unassigned	-
New.ReferenceOTU62	1	1	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
New.CleanUp.ReferenceOTU99	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus	-	-	-	-	-	-	-	Unassigned	-
New.CleanUp.ReferenceOTU5026	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Davidiellaceae	-	-	-	-	-	-	-	Unassigned	-
SH006502.07FU_FN868467_reps_singleton	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__unidentified;f__unidentified;g__unidentified;s__Leotiomycetes sp BLD3	-	-	-	-	-	-	-	Unassigned	-
SH175275.07FU_GU055572_reps	1	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae	-	-	-	-	-	-	-	Unassigned	-
New.CleanUp.ReferenceOTU3283	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Incertae sedis	-	-	-	-	-	-	-	Unassigned	-
New.CleanUp.ReferenceOTU1884	1	1	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
New.CleanUp.ReferenceOTU1375	1	1	k__Fungi;p__Ascomycota	-	-	-	-	-	-	-	Unassigned	-
New.CleanUp.ReferenceOTU2817	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus	-	-	-	-	-	-	-	Unassigned	-
